Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Kilometers_Driven_Per_Year,Current_Age
5369,Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,75000,Second,19.64,1461.0,108.45,5.0,20.89221804511278,5.4,False,False,True,6818.181818181818,11
5370,Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2014,15000,First,16.47,1198.0,74.0,5.0,20.89221804511278,3.9,False,True,True,1500.0,10
5371,Hyundai i20 Active 1.2 S,Mumbai,2015,12000,First,17.19,1197.0,81.86,5.0,20.89221804511278,5.8,False,True,True,1333.3333333333333,9
5372,BMW 5 Series 2013-2017 520d Luxury Line,Pune,2014,32000,First,18.12,1995.0,190.0,5.0,20.89221804511278,30.5,False,False,False,3200.0,10
5373,Maruti Swift Dzire LDI,Hyderabad,2017,44504,First,23.4,1248.0,74.0,5.0,20.89221804511278,5.6,False,False,True,6357.714285714285,7
5374,Mercedes-Benz M-Class ML 350 4Matic,Ahmedabad,2012,66000,First,18.283619293712317,2987.0,165.0,5.0,20.89221804511278,23.0,False,False,False,5500.0,12
5375,Maruti Swift LDI,Jaipur,2015,39437,First,28.4,1248.0,74.0,5.0,7.01,5.15,False,False,True,4381.888888888889,9
5376,Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,2017,36931,First,19.08,1582.0,126.2,5.0,20.89221804511278,9.48,False,False,False,5275.857142857143,7
5377,Tata Nano XTA,Bangalore,2016,17800,Second,21.9,624.0,37.48,4.0,20.89221804511278,2.38,False,True,False,2225.0,8
5378,Maruti Swift Dzire LXi,Hyderabad,2009,71346,First,17.5,1298.0,85.8,5.0,20.89221804511278,3.8,False,True,True,4756.4,15
5379,Hyundai i20 Asta Option 1.2,Delhi,2015,45000,Second,18.6,1197.0,81.83,5.0,20.89221804511278,5.5,False,True,True,5000.0,9
5380,Hyundai i20 1.2 Sportz,Hyderabad,2010,85155,First,17.0,1197.0,80.0,5.0,20.89221804511278,3.55,False,True,True,6082.5,14
5381,Maruti Ciaz ZXi,Mumbai,2015,48823,First,20.73,1373.0,91.1,5.0,20.89221804511278,6.35,False,True,True,5424.777777777777,9
5382,Land Rover Range Rover 2.2L Prestige,Delhi,2015,37000,First,12.7,2179.0,187.7,5.0,20.89221804511278,36.0,False,False,False,4111.111111111111,9
5383,Tata Indigo LX BSII,Hyderabad,2005,92000,Second,16.1,1405.0,70.0,5.0,20.89221804511278,1.1,False,False,True,4842.105263157895,19
5384,Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,First,17.57,1193.0,88.7,5.0,7.63,3.7,False,True,True,3600.0,10
5385,Mahindra XUV500 W10 1.99 mHawk,Delhi,2016,24569,First,16.0,1997.0,140.0,7.0,20.89221804511278,13.5,False,False,True,3071.125,8
5386,Honda Accord 2.4 AT,Mumbai,2008,95000,Third,11.7,2354.0,177.6,5.0,20.89221804511278,2.85,False,True,False,5937.5,16
5387,Tata Nano Twist XT,Coimbatore,2015,25811,Second,25.4,624.0,37.5,4.0,20.89221804511278,2.13,False,True,True,2867.8888888888887,9
5388,Hyundai Elantra CRDi S,Ahmedabad,2015,65000,First,22.7,1582.0,126.2,5.0,20.89221804511278,7.75,False,False,True,7222.222222222223,9
5389,Tata Indica V2 eLS,Chennai,2017,100400,First,25.0,1396.0,69.0,5.0,20.89221804511278,2.85,False,False,True,14342.857142857143,7
5390,Honda Amaze S i-Dtech,Jaipur,2014,76414,First,25.8,1498.0,98.6,5.0,20.89221804511278,4.95,False,False,True,7641.4,10
5391,Mahindra XUV500 W8 2WD,Kochi,2012,82103,First,15.1,2179.0,140.0,7.0,20.89221804511278,6.2,False,False,True,6841.916666666667,12
5392,BMW X3 xDrive 20d Expedition,Pune,2013,98000,First,18.56,1995.0,190.0,5.0,20.89221804511278,17.5,False,False,False,8909.09090909091,11
5393,Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,First,18.9,1197.0,81.86,5.0,6.8,2.25,False,True,True,3232.285714285714,14
5394,Maruti Baleno Zeta 1.2,Delhi,2017,10300,First,21.4,1197.0,83.1,5.0,20.89221804511278,6.75,False,True,True,1471.4285714285713,7
5395,Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42024,First,19.08,1582.0,126.2,5.0,20.89221804511278,9.73,False,False,False,5253.0,8
5396,Maruti Ertiga VDI,Kochi,2018,51236,First,25.47,1248.0,88.5,7.0,10.83,8.49,False,False,True,8539.333333333334,6
5397,Mini Cooper S Carbon Edition,Mumbai,2013,52000,First,13.6,1598.0,181.0,4.0,20.89221804511278,25.0,False,True,False,4727.272727272727,11
5398,Maruti Ritz ZDi,Coimbatore,2015,42894,First,23.2,1248.0,73.94,5.0,20.89221804511278,5.59,False,False,True,4766.0,9
5399,Skoda Laura L n K 1.9 PD AT,Mumbai,2011,68000,First,15.6,1896.0,106.0,5.0,20.89221804511278,4.8,False,False,False,5230.7692307692305,13
5400,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,69000,First,22.7,1498.0,89.84,5.0,20.89221804511278,5.45,False,False,True,6900.0,10
5401,Hyundai i20 2015-2017 Sportz 1.2,Pune,2017,10000,First,18.6,1197.0,81.83,5.0,20.89221804511278,6.5,False,True,True,1428.5714285714287,7
5402,Honda Brio E MT,Chennai,2015,16000,First,19.4,1198.0,86.8,5.0,20.89221804511278,4.35,False,True,True,1777.7777777777778,9
5403,Honda Amaze S i-Dtech,Kolkata,2013,46992,First,25.8,1498.0,98.6,5.0,20.89221804511278,3.75,False,False,True,4272.0,11
5404,BMW 5 Series 2003-2012 520d,Pune,2010,170000,Third,18.48,1995.0,177.0,5.0,20.89221804511278,12.0,False,False,False,12142.857142857143,14
5405,Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000,First,12.07,2967.0,241.4,7.0,20.89221804511278,32.0,False,False,False,5800.0,10
5406,Hyundai Grand i10 CRDi Magna,Jaipur,2015,50000,Second,24.0,1120.0,70.0,5.0,20.89221804511278,4.0,False,False,True,5555.555555555556,9
5407,Nissan Micra Diesel XV,Kolkata,2011,39010,First,23.08,1461.0,63.1,5.0,20.89221804511278,2.6,False,False,True,3000.769230769231,13
5408,Hyundai Grand i10 Sportz,Jaipur,2016,26946,First,18.9,1197.0,82.0,5.0,20.89221804511278,4.45,False,True,True,3368.25,8
5409,Hyundai EON Era,Pune,2015,28700,First,21.1,814.0,55.2,5.0,20.89221804511278,2.6,False,True,True,3188.8888888888887,9
5410,Mercedes-Benz New C-Class C250 Avantgarde,Chennai,2011,60000,First,11.74,1796.0,186.0,5.0,20.89221804511278,16.0,False,True,False,4615.384615384615,13
5411,Land Rover Range Rover 2.2L Pure,Delhi,2014,38999,First,12.7,2179.0,187.7,5.0,20.89221804511278,32.5,False,False,False,3899.9,10
5412,Mahindra Ssangyong Rexton RX7,Mumbai,2016,39000,First,11.18,2696.0,184.0,7.0,20.89221804511278,13.85,False,False,False,4875.0,8
5413,Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,First,20.73,1373.0,91.1,5.0,20.89221804511278,8.76,False,True,True,1297.3333333333333,6
5414,Mercedes-Benz R-Class R350 4Matic Long,Kochi,2014,45710,First,11.8,3498.0,272.0,7.0,20.89221804511278,23.68,False,True,False,4571.0,10
5415,Maruti Dzire AMT VXI,Chennai,2017,42000,First,22.0,1197.0,81.8,5.0,8.13,5.5,False,True,False,6000.0,7
5416,Land Rover Range Rover Vogue SE 4.4 SDV8,Coimbatore,2013,75995,Second,11.49,4367.0,335.3,5.0,20.89221804511278,65.81,False,False,False,6908.636363636364,11
5417,Renault Duster 110PS Diesel RxZ,Kolkata,2013,57000,First,19.01,1461.0,108.45,5.0,20.89221804511278,4.99,False,False,True,5181.818181818182,11
5418,Hyundai Verna 1.6 SX,Chennai,2013,85350,Second,22.32,1582.0,126.32,5.0,20.89221804511278,5.7,False,False,True,7759.090909090909,11
5419,Toyota Corolla Altis 1.8 VL CVT,Coimbatore,2016,82725,First,14.28,1798.0,138.03,5.0,25.27,11.99,False,True,False,10340.625,8
5420,BMW 3 Series Sport,Mumbai,2016,19000,Second,21.76,1995.0,190.0,5.0,57.3,29.99,False,False,False,2375.0,8
5421,Ford EcoSport 1.5 Ti VCT MT Signature,Chennai,2018,13900,First,18.88,1499.0,110.4,5.0,20.89221804511278,9.5,False,True,True,2316.6666666666665,6
5422,Maruti Swift VDI BSIV,Hyderabad,2014,108000,First,25.2,1248.0,74.0,5.0,20.89221804511278,5.5,False,False,True,10800.0,10
5423,Hyundai Santa Fe 4x4 AT,Bangalore,2016,36000,First,11.72,2199.0,194.3,7.0,20.89221804511278,23.0,False,False,False,4500.0,8
5424,Tata Indica V2 DLS,Hyderabad,2013,62188,First,17.2,1396.0,53.5,5.0,20.89221804511278,2.95,False,False,True,5653.454545454545,11
5425,Hyundai Grand i10 CRDi Sportz,Kochi,2015,58397,First,24.0,1120.0,70.0,5.0,20.89221804511278,4.9,False,False,True,6488.555555555556,9
5427,Maruti Wagon R VXI AMT,Delhi,2016,30000,First,22.5,998.0,67.0,5.0,5.68,4.25,False,True,False,3750.0,8
5428,Mahindra XUV500 W10 2WD,Kochi,2018,29907,First,16.0,2179.0,140.0,7.0,20.89221804511278,16.36,False,False,True,4984.5,6
5429,Audi A4 2.0 TDI,Kolkata,2009,46000,First,16.55,1968.0,147.51,5.0,20.89221804511278,9.95,False,False,False,3066.6666666666665,15
5430,Volkswagen Vento Diesel Highline,Bangalore,2012,65000,First,20.54,1598.0,103.6,5.0,20.89221804511278,5.5,False,False,True,5416.666666666667,12
5431,Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,First,24.3,1248.0,88.5,5.0,11.75,8.25,False,False,True,2750.0,8
5432,Maruti Zen LX,Chennai,2002,99024,First,17.3,993.0,60.0,5.0,20.89221804511278,0.95,False,True,True,4501.090909090909,22
5433,Hyundai i10 Era,Kochi,2016,34952,First,19.81,1086.0,68.05,5.0,20.89221804511278,4.01,False,True,True,4369.0,8
5434,Honda WR-V Edge Edition i-VTEC S,Kochi,2019,13913,First,17.5,1199.0,88.7,5.0,9.36,8.2,False,True,True,2782.6,5
5435,Honda City i DTEC VX,Chennai,2014,71000,Second,25.1,1498.0,98.6,5.0,20.89221804511278,6.2,False,False,True,7100.0,10
5436,Toyota Fortuner 4x2 4 Speed AT,Chennai,2012,97000,First,11.5,2982.0,169.0,7.0,20.89221804511278,16.75,False,False,False,8083.333333333333,12
5437,Mahindra XUV500 AT W10 FWD,Delhi,2017,21000,First,16.0,2179.0,140.0,7.0,20.89221804511278,16.5,False,False,False,3000.0,7
5439,Ford Figo Diesel ZXI,Kolkata,2012,110438,First,20.0,1399.0,68.05,5.0,20.89221804511278,3.5,False,False,True,9203.166666666666,12
5440,Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2017,66507,Second,19.0,1199.0,88.7,5.0,20.89221804511278,5.43,False,True,False,9501.0,7
5441,Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,54650,First,10.91,3198.0,197.0,7.0,20.89221804511278,30.35,False,False,False,7807.142857142857,7
5442,Nissan Sunny XL CVT,Hyderabad,2014,32000,First,17.97,1498.0,99.6,5.0,20.89221804511278,7.99,False,True,False,3200.0,10
5443,Skoda Octavia Ambiente 1.9 TDI MT,Coimbatore,2011,75378,First,18.7,1896.0,66.0,5.0,20.89221804511278,3.59,False,False,True,5798.307692307692,13
5444,Chevrolet Beat Diesel LT,Chennai,2012,82697,First,25.44,936.0,57.6,5.0,20.89221804511278,1.9,False,False,True,6891.416666666667,12
5445,Toyota Camry W2 (AT),Chennai,2009,135000,First,12.1,2362.0,164.7,5.0,20.89221804511278,4.7,False,True,False,9000.0,15
5446,Renault Duster 110PS Diesel RxZ,Chennai,2012,149000,First,19.01,1461.0,108.45,5.0,20.89221804511278,7.25,False,False,True,12416.666666666666,12
5447,Mercedes-Benz GLA Class 200 d Style,Kochi,2016,26212,First,17.9,2143.0,136.0,5.0,38.72,24.46,False,False,False,3276.5,8
5448,Tata Zest Revotron 1.2T XMS,Pune,2014,23500,Second,17.57,1193.0,88.7,5.0,7.7,3.9,False,True,True,2350.0,10
5449,Hyundai i20 1.2 Magna,Coimbatore,2013,56127,First,18.5,1197.0,80.0,5.0,20.89221804511278,5.15,False,True,True,5102.454545454545,11
5450,Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,First,21.5,1197.0,81.8,5.0,6.43,3.65,False,True,False,2888.8888888888887,9
5451,Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,First,25.4,1186.0,73.97,5.0,8.23,5.0,False,False,True,3250.0,8
5452,Honda City 1.5 S MT,Kolkata,2009,42000,First,17.0,1497.0,118.0,5.0,20.89221804511278,2.3,False,True,True,2800.0,15
5453,Hyundai Accent GLE,Pune,2001,130000,Second,13.2,1495.0,94.0,5.0,20.89221804511278,0.75,False,True,True,5652.173913043478,23
5454,Hyundai Verna Xi (Petrol),Kochi,2009,137148,Second,13.9,1599.0,103.2,5.0,20.89221804511278,1.85,False,True,True,9143.2,15
5455,Ford Figo Petrol ZXI,Kolkata,2010,114703,First,15.6,1196.0,70.0,5.0,20.89221804511278,1.8,False,True,True,8193.07142857143,14
5456,Honda Amaze S i-Dtech,Kochi,2014,97439,First,25.8,1498.0,98.6,5.0,20.89221804511278,4.41,False,False,True,9743.9,10
5457,Maruti Wagon R LX BSII,Chennai,2006,40000,First,18.9,998.0,67.1,5.0,20.89221804511278,2.0,False,True,True,2222.222222222222,18
5459,Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,First,13.0,2987.0,258.0,5.0,20.89221804511278,31.75,False,False,False,2800.0,10
5460,Audi A6 2011-2015 35 TDI Technology,Bangalore,2015,37500,First,17.68,1968.0,174.33,5.0,20.89221804511278,32.0,False,False,False,4166.666666666667,9
5461,Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,2010,37000,First,13.5,2987.0,282.0,5.0,20.89221804511278,21.0,False,False,False,2642.8571428571427,14
5462,Maruti Swift Dzire LDi,Ahmedabad,2010,83000,First,19.3,1248.0,73.9,5.0,20.89221804511278,2.75,False,False,True,5928.571428571428,14
5463,Toyota Corolla H2,Coimbatore,2005,79012,First,13.4,1794.0,125.0,5.0,20.89221804511278,2.64,False,True,True,4158.526315789473,19
5464,Mahindra Scorpio S10 7 Seater,Kochi,2018,27395,First,15.4,2179.0,120.0,7.0,20.89221804511278,14.19,False,False,True,4565.833333333333,6
5465,Maruti Wagon R VXI,Jaipur,2017,35362,First,22.5,998.0,67.04,5.0,5.44,3.85,False,True,True,5051.714285714285,7
5466,Toyota Fortuner 4x2 Manual,Delhi,2014,117000,First,13.0,2982.0,168.5,7.0,20.89221804511278,15.5,False,False,True,11700.0,10
5467,Maruti Zen Estilo 1.1 LX BSIII,Mumbai,2010,23000,First,18.2,1061.0,64.0,5.0,20.89221804511278,1.9,False,True,True,1642.857142857143,14
5468,Tata Nano CX,Kochi,2014,59508,First,25.4,624.0,37.48,4.0,20.89221804511278,1.26,False,True,True,5950.8,10
5469,Hyundai i20 Magna,Chennai,2009,69000,Second,18.5,1197.0,80.0,5.0,20.89221804511278,2.4,False,True,True,4600.0,15
5470,BMW 3 Series 320d,Bangalore,2010,58000,First,22.69,1995.0,190.0,5.0,48.79,11.5,False,False,False,4142.857142857143,14
5471,Mahindra XUV500 W6 2WD,Jaipur,2014,88511,First,16.0,2179.0,140.0,7.0,20.89221804511278,8.25,False,False,True,8851.1,10
5472,Volkswagen Vento IPL II Petrol Trendline,Pune,2011,66000,First,15.8,1598.0,105.0,5.0,20.89221804511278,2.75,False,True,True,5076.923076923077,13
5473,Skoda Fabia 1.2 MPI Classic,Delhi,2009,65000,Second,17.5,1198.0,70.0,5.0,20.89221804511278,1.4,False,True,True,4333.333333333333,15
5474,Tata Nano Twist XT,Coimbatore,2015,30676,First,25.4,624.0,37.5,4.0,20.89221804511278,2.9,False,True,True,3408.4444444444443,9
5475,Ford Figo Diesel EXI,Chennai,2011,76000,First,20.0,1399.0,68.0,5.0,20.89221804511278,2.4,False,False,True,5846.153846153846,13
5476,Volkswagen Vento IPL II Petrol Highline AT,Pune,2013,23627,First,14.8,1598.0,105.0,5.0,20.89221804511278,4.75,False,True,False,2147.909090909091,11
5477,Land Rover Range Rover HSE Dynamic,Kochi,2018,52827,First,12.7,2179.0,187.7,5.0,20.89221804511278,44.76,False,False,False,8804.5,6
5478,Honda City i DTEC SV,Kochi,2015,64465,First,26.0,1498.0,98.6,5.0,20.89221804511278,6.22,False,False,True,7162.777777777777,9
5479,Renault KWID Climber 1.0 AMT,Chennai,2018,14000,First,22.5,999.0,67.0,5.0,5.67,4.5,False,True,False,2333.3333333333335,6
5480,Hyundai Grand i10 Asta Option,Mumbai,2015,26000,First,18.9,1197.0,82.0,5.0,20.89221804511278,4.25,False,True,True,2888.8888888888887,9
5481,Chevrolet Cruze LTZ AT,Hyderabad,2011,78203,First,18.1,1991.0,147.9,4.0,20.89221804511278,5.5,False,False,False,6015.615384615385,13
5482,Hyundai i20 1.4 Asta,Mumbai,2017,27000,First,22.54,1396.0,88.73,5.0,20.89221804511278,6.95,False,False,True,3857.1428571428573,7
5483,Maruti Alto K10 VXI AGS,Coimbatore,2018,31919,First,24.07,998.0,67.1,5.0,20.89221804511278,4.56,False,True,False,5319.833333333333,6
5484,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2016,47392,First,20.5,1582.0,126.2,5.0,19.18,13.82,False,False,True,5924.0,8
5485,Honda Amaze VX i-Vtech,Mumbai,2016,17362,First,18.0,1198.0,86.7,5.0,20.89221804511278,5.65,False,True,True,2170.25,8
5486,Hyundai i20 Active 1.4 SX Dual Tone,Kochi,2016,49716,First,21.19,1396.0,88.73,5.0,20.89221804511278,6.2,False,False,True,6214.5,8
5487,Maruti Celerio VXI,Delhi,2014,48000,First,23.1,998.0,67.04,5.0,20.89221804511278,3.25,False,True,True,4800.0,10
5488,Audi A4 2.0 TDI,Kolkata,2009,46000,First,16.55,1968.0,147.51,5.0,20.89221804511278,8.5,False,False,False,3066.6666666666665,15
5489,Hyundai Verna 1.4 CRDi,Bangalore,2016,79000,First,24.8,1396.0,88.7,5.0,20.89221804511278,7.25,False,False,True,9875.0,8
5490,Renault Fluence Diesel E4,Pune,2013,57000,First,21.8,1461.0,78.0,5.0,20.89221804511278,4.61,False,False,True,5181.818181818182,11
5491,Volkswagen Polo 1.2 MPI Highline,Delhi,2016,29754,First,16.2,1199.0,74.0,5.0,20.89221804511278,5.3,False,True,True,3719.25,8
5492,Tata Indigo LX,Ahmedabad,2012,50123,First,17.0,1405.0,70.0,5.0,20.89221804511278,1.9,False,False,True,4176.916666666667,12
5493,Hyundai i10 Sportz,Kochi,2012,57184,First,20.36,1197.0,78.9,5.0,20.89221804511278,3.09,False,True,True,4765.333333333333,12
5494,BMW 7 Series 730Ld Sedan,Mumbai,2007,75000,Second,16.46,2993.0,258.0,5.0,20.89221804511278,9.5,False,False,False,4411.764705882353,17
5495,Hyundai Creta 1.6 CRDi AT SX Plus,Mumbai,2015,26000,First,17.01,1582.0,126.2,5.0,20.89221804511278,12.65,False,False,False,2888.8888888888887,9
5496,Hyundai Grand i10 Magna,Delhi,2016,22129,First,18.9,1197.0,82.0,5.0,20.89221804511278,4.25,False,True,True,2766.125,8
5497,Maruti Ritz VDi,Hyderabad,2011,127887,First,21.1,1248.0,73.9,5.0,20.89221804511278,2.95,False,False,True,9837.461538461539,13
5498,Mahindra Scorpio 2.6 SLX CRDe,Hyderabad,2006,92000,First,10.5,2179.0,120.0,8.0,20.89221804511278,3.45,False,False,True,5111.111111111111,18
5499,Hyundai i10 Era,Hyderabad,2011,60634,First,19.81,1086.0,68.05,5.0,20.89221804511278,3.3,False,True,True,4664.153846153846,13
5500,Tata Safari Storme 2012-2015 VX,Hyderabad,2014,90000,First,14.0,2179.0,138.1,7.0,20.89221804511278,8.0,False,False,True,9000.0,10
5501,Honda Civic 2006-2010 1.8 V MT,Kolkata,2009,59000,First,13.5,1799.0,130.0,5.0,20.89221804511278,2.71,False,True,True,3933.3333333333335,15
5502,Maruti Zen Estilo LXI BSIII,Hyderabad,2012,59293,First,18.2,998.0,67.1,5.0,20.89221804511278,2.7,False,True,True,4941.083333333333,12
5503,Maruti Swift Dzire VDI,Mumbai,2012,80753,Second,23.4,1248.0,74.0,5.0,20.89221804511278,4.5,False,False,True,6729.416666666667,12
5504,Toyota Fortuner 4x2 Manual,Delhi,2015,40000,Second,13.0,2982.0,168.5,7.0,20.89221804511278,18.75,False,False,True,4444.444444444444,9
5505,Maruti Swift VDI,Pune,2014,103000,Second,28.4,1248.0,74.0,5.0,20.89221804511278,5.25,False,False,True,10300.0,10
5507,Maruti Dzire LDI,Pune,2017,48000,First,28.4,1248.0,73.75,5.0,7.91,6.0,False,False,True,6857.142857142857,7
5508,Hyundai Grand i10 Asta,Kolkata,2014,41000,First,18.9,1197.0,82.0,5.0,20.89221804511278,3.14,False,True,True,4100.0,10
5509,Renault KWID RXL,Jaipur,2016,26000,First,25.17,799.0,53.3,5.0,3.96,2.55,False,True,True,3250.0,8
5510,Tata Indigo CS eGLX BS IV,Jaipur,2012,30000,Second,15.64,1193.0,64.08,5.0,20.89221804511278,2.3,False,True,True,2500.0,12
5511,Ford Figo Diesel Titanium,Hyderabad,2014,74624,First,20.0,1399.0,68.05,5.0,20.89221804511278,5.65,False,False,True,7462.4,10
5512,Porsche Cayenne 2009-2014 Diesel,Kochi,2015,47877,First,15.15,2967.0,240.0,5.0,20.89221804511278,48.22,False,False,False,5319.666666666667,9
5513,Maruti Alto K10 VXI,Jaipur,2016,35000,First,24.07,998.0,67.1,5.0,4.24,3.0,False,True,True,4375.0,8
5514,Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2015,52123,First,20.34,1498.0,103.2,5.0,20.89221804511278,7.5,False,False,True,5791.444444444444,9
5515,Mahindra Scorpio 2.6 SLX CRDe,Bangalore,2005,90000,First,10.5,2179.0,120.0,8.0,20.89221804511278,2.6,False,False,True,4736.8421052631575,19
5516,BMW X3 xDrive 20d Luxury Line,Mumbai,2018,1400,First,18.56,1995.0,190.0,5.0,70.55,61.25,False,False,False,233.33333333333334,6
5517,Honda City 1.5 V MT,Chennai,2009,122000,Second,17.0,1497.0,118.0,5.0,20.89221804511278,3.5,False,True,True,8133.333333333333,15
5518,Mini Cooper 3 DOOR S,Kochi,2016,21110,First,17.44,1998.0,189.08,4.0,39.27,28.95,False,True,False,2638.75,8
5519,Mitsubishi Pajero Sport 4X4 AT,Pune,2015,78000,First,13.5,2477.0,175.56,6.0,20.89221804511278,15.0,False,False,False,8666.666666666666,9
5520,Maruti Swift Dzire VDi,Jaipur,2012,72000,First,19.3,1248.0,73.9,5.0,20.89221804511278,4.25,False,False,True,6000.0,12
5521,Bentley Continental Flying Spur,Hyderabad,2006,48000,First,8.6,5998.0,552.0,4.0,20.89221804511278,59.0,False,True,False,2666.6666666666665,18
5522,Maruti Ertiga VDI,Pune,2013,43486,First,20.77,1248.0,88.76,7.0,20.89221804511278,6.6,False,False,True,3953.2727272727275,11
5523,Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2007,199000,Second,12.8,2494.0,102.0,7.0,20.89221804511278,5.2,False,False,True,11705.882352941177,17
5524,Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,Chennai,2010,34000,First,11.7,1796.0,178.0,5.0,20.89221804511278,10.0,False,True,True,2428.5714285714284,14
5525,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2016,37944,First,14.84,2143.0,167.62,5.0,20.89221804511278,35.0,False,False,False,4743.0,8
5526,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2017,30000,First,22.7,1498.0,89.84,5.0,20.89221804511278,8.75,False,False,True,4285.714285714285,7
5527,Toyota Etios Liva 1.2 G,Coimbatore,2015,64005,First,17.71,1197.0,78.9,5.0,6.41,4.57,False,True,True,7111.666666666667,9
5528,Hyundai i10 Magna 1.2,Delhi,2012,62000,First,20.36,1197.0,78.9,5.0,20.89221804511278,2.5,False,True,True,5166.666666666667,12
5530,Land Rover Freelander 2 SE,Kochi,2014,59885,First,12.39,2179.0,147.51,5.0,20.89221804511278,20.11,False,False,False,5988.5,10
5531,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2011,144471,First,12.8,2494.0,102.0,8.0,20.89221804511278,7.8,False,False,True,11113.153846153846,13
5532,Hyundai i20 1.2 Magna,Coimbatore,2011,63991,First,18.5,1197.0,80.0,5.0,20.89221804511278,3.61,False,True,True,4922.384615384615,13
5534,Nissan Micra XV CVT,Mumbai,2015,34895,First,19.15,1198.0,75.94,5.0,9.47,4.6,False,True,False,3877.222222222222,9
5535,BMW X6 xDrive 40d M Sport,Ahmedabad,2015,97003,First,15.87,2993.0,308.43,5.0,20.89221804511278,85.0,False,False,False,10778.111111111111,9
5536,Honda City 1.5 V AT,Kolkata,2015,45000,First,16.8,1497.0,118.0,5.0,20.89221804511278,5.25,False,True,False,5000.0,9
